phone_number,is_valid,location
+1 213-495-5616,True,"Los Angeles, CA"
+1 233-545-3258,False,
+1 982-607-0313,False,
+1 632-810-9057,False,
+1 765-349-4824,True,"Martinsville, IN"
+1 602-980-3557,True,Arizona
+1 774-367-7816,True,Massachusetts
+1 904-614-4703,True,Florida
+1 529-978-9963,False,
+1 213-556-7829,True,"Los Angeles, CA"
+1 210-266-1209,True,"San Antonio, TX"
+1 915-631-0534,True,Texas
+1 493-326-0863,False,
+1 688-267-9772,False,
+1 464-681-6242,False,
+1 921-352-2906,False,
+1 469-548-7952,True,Texas
+1 449-225-6928,False,
+1 827-920-4799,False,
+1 735-945-5973,False,
+1 964-569-5325,False,
+1 275-787-8856,False,
+1 551-579-0533,True,New Jersey
+1 213-632-4570,True,"Los Angeles, CA"
+1 655-844-3705,False,
+1 752-290-1019,False,
+1 606-569-1593,True,Kentucky
+1 730-342-6033,False,
+1 770-455-9495,True,"Atlanta, GA"
+1 958-969-3719,False,
+1 925-435-6029,True,California
+1 824-601-6414,False,
+1 679-671-9748,False,
+1 248-651-4935,True,Michigan
+1 386-965-3401,True,Florida
+1 866-227-3505,True,
+1 618-798-6548,True,Illinois
+1 912-218-5614,True,Georgia
+1 985-227-8898,True,Louisiana
+1 584-873-4455,False,
+1 217-204-8208,True,Illinois
+1 932-356-4254,False,
+1 770-375-9789,True,Georgia
+1 519-588-4102,True,Ontario
+1 354-759-9606,False,
+1 570-696-0025,True,"Shavertown, PA"
+1 363-297-9085,False,
+1 596-982-9418,False,
+1 829-300-3867,True,Dominican Republic
+1 762-835-0632,True,Georgia
+1 699-549-8236,False,
+1 337-470-8972,True,Louisiana
+1 534-941-6227,True,Wisconsin
+1 948-412-6121,False,
+1 875-275-7192,False,
+1 749-575-7481,False,
+1 871-564-0046,False,
+1 470-649-7839,True,Georgia
+1 894-600-5148,False,
+1 444-377-0731,False,
+1 733-276-2257,False,
+1 449-379-1191,False,
+1 859-637-7061,True,Kentucky
+1 709-816-9599,True,Newfoundland and Labrador
+1 738-710-2973,False,
+1 637-920-9215,False,
+1 818-498-5502,True,California
+1 537-350-4180,False,
+1 751-329-7591,False,
+1 254-305-4368,True,Texas
+1 796-861-7617,False,
+1 465-213-3891,False,
+1 604-678-7660,True,"Vancouver, BC"
+1 662-300-1461,True,Mississippi
+1 419-428-6209,True,"Findlay, OH"
+1 680-612-6949,True,New York
+1 307-617-6083,True,Wyoming
+1 513-209-2259,True,Ohio
+1 205-886-7552,True,Alabama
+1 863-316-6020,True,Florida
+1 545-960-9621,False,
+1 471-232-0277,False,
+1 492-257-6000,False,
+1 813-873-4216,True,"Tampa, FL"
+1 521-828-6045,True,
+1 903-456-7920,True,Texas
+1 676-578-3163,False,
+1 897-564-4678,False,
+1 624-355-6946,False,
+1 409-809-1192,True,Texas
+1 811-419-7185,False,
+1 555-721-8333,False,
+1 908-992-3187,True,New Jersey
+1 608-964-5327,True,Wisconsin
+1 580-881-5343,True,Oklahoma
+1 792-937-0485,False,
+1 535-480-1083,False,
+1 645-490-0928,False,
+1 605-347-2673,True,"Sturgis, SD"
+1 628-519-2420,True,California
+1 451-585-4343,False,
+1 907-962-1888,True,Alaska
+1 750-820-0946,False,
+1 570-245-2366,True,Pennsylvania
+1 325-286-7559,True,Texas
+1 589-248-2034,False,
+1 639-320-8336,True,Saskatchewan
+1 211-450-5699,False,
+1 301-553-2421,True,Maryland
+1 318-963-8726,True,Louisiana
+1 867-208-3865,True,Northwest Territories/Nunavut/Yukon
+1 824-434-2657,False,
+1 615-666-4422,True,"Lafayette, TN"
+1 496-747-4248,False,
+1 340-977-9454,False,
+1 282-434-2471,False,
+1 303-873-9064,True,Colorado
+1 551-886-4861,True,New Jersey
+1 460-895-9542,False,
+1 883-386-6692,False,
+1 842-705-9807,False,
+1 651-377-3332,True,Minnesota
+1 402-305-6163,True,Nebraska
+1 228-640-1778,True,Mississippi
+1 393-472-3278,False,
+1 841-801-6436,False,
+1 810-221-4351,True,Michigan
+1 585-205-3116,True,New York
+1 621-539-3175,False,
+1 711-346-9302,False,
+1 995-996-7747,False,
+1 294-927-9022,False,
+1 785-285-4239,True,Kansas
+1 299-406-9176,False,
+1 862-248-0024,True,New Jersey
+1 932-382-9107,False,
+1 910-693-2779,True,"Southern Pines, NC"
+1 965-900-5273,False,
+1 948-200-1007,False,
+1 969-307-3975,False,
+1 501-590-9491,True,Arkansas
+1 226-396-9717,True,Ontario
+1 519-460-7746,True,Ontario
+1 697-785-2785,False,
+1 857-955-8469,True,Massachusetts
+1 657-489-6100,True,California
+1 631-840-9753,True,New York
+1 938-805-7334,True,Alabama
+1 835-966-1072,False,
+1 729-700-4287,False,
+1 990-320-7098,False,
+1 802-804-9573,True,Vermont
+1 872-866-4716,True,"Chicago, IL"
+1 669-632-4207,True,California
+1 211-922-6147,False,
+1 379-403-1651,False,
+1 590-981-6799,False,
+1 548-680-6530,True,Ontario
+1 913-449-0947,True,Kansas
+1 245-633-0238,False,
+1 900-776-9104,True,
+1 479-577-4789,True,Arkansas
+1 484-203-3246,True,Pennsylvania
+1 337-556-2697,True,Louisiana
+1 373-325-8253,False,
+1 307-690-6734,True,"Jackson, WY"
+1 813-219-6161,True,Florida
+1 455-366-2540,False,
+1 400-544-0941,False,
+1 470-647-9764,True,Georgia
+1 591-970-4350,False,
+1 846-865-6083,False,
+1 432-724-2786,True,Texas
+1 893-765-8371,False,
+1 794-241-5116,False,
+1 472-659-3528,False,
+1 450-220-1555,True,Quebec
+1 681-867-8831,True,West Virginia
+1 272-974-6959,True,Pennsylvania
+1 605-733-3668,True,South Dakota
+1 417-613-4372,True,Missouri
+1 955-908-4872,False,
+1 911-284-4024,False,
+1 650-593-4521,True,"San Carlos, CA"
+1 942-713-5636,False,
+1 325-759-1040,True,Texas
+1 315-399-3798,True,New York
+1 738-953-9307,False,
+1 734-776-2285,True,Michigan
+1 661-678-9462,True,California
+1 738-716-1524,False,
+1 816-612-5235,True,Missouri
+1 464-936-1439,False,
+1 820-711-4966,True,California
+1 372-219-5020,False,
+1 920-933-5808,True,"Fond du Lac, WI"
+1 264-867-7939,False,
+1 361-449-7326,True,"George West, TX"
+1 587-264-7327,True,Alberta
+1 918-292-0306,True,Oklahoma
+1 920-242-5663,True,Wisconsin
+1 946-935-1349,False,
+1 491-794-2543,False,
+1 529-489-8018,False,
+1 349-544-7375,False,
+1 441-795-1038,True,Bermuda
+1 223-923-2864,True,Pennsylvania
+1 436-659-4896,False,
+1 232-574-0572,False,
+1 676-796-4864,False,
+1 981-356-7308,False,
+1 331-633-5435,True,Illinois
+1 853-763-5924,False,
+1 274-280-8120,False,
+1 456-688-0636,False,
+1 764-588-5344,False,
+1 405-665-2821,True,"Wynnewood, OK"
+1 824-537-0603,False,
+1 653-623-0382,False,
+1 772-537-8227,True,Florida
+1 385-575-3518,True,Utah
+1 841-237-3262,False,
+1 378-416-9116,False,
+1 695-518-6626,False,
+1 260-452-0169,True,Indiana
+1 386-383-0221,True,Florida
+1 368-891-3732,False,
+1 551-312-3140,True,New Jersey
+1 286-643-4890,False,
+1 760-433-1949,True,"Oceanside, CA"
+1 901-345-4323,True,"Memphis, TN"
+1 347-470-7510,True,New York
+1 874-596-2861,False,
+1 480-869-1634,True,Arizona
+1 931-508-3659,True,Tennessee
+1 708-397-6528,True,Illinois
+1 557-792-1344,False,
+1 655-952-1114,False,
+1 246-404-6874,False,
+1 905-842-6459,True,"Oakville, ON"
+1 312-298-2308,True,"Chicago, IL"
+1 264-982-6390,False,
+1 495-255-2787,False,
+1 265-620-6868,False,
+1 970-719-6768,True,Colorado
+1 330-439-1377,True,Ohio
+1 413-767-6910,True,Massachusetts
+1 389-227-7985,False,
+1 284-510-6045,False,
+1 701-551-8218,True,North Dakota
+1 913-428-0312,True,Kansas
+1 739-781-7651,False,
+1 519-372-5289,True,"Owen Sound, ON"
+1 866-624-4719,True,
+1 490-580-2201,False,
+1 421-419-1503,False,
+1 906-710-6215,True,Michigan
+1 298-761-3852,False,
+1 367-337-5821,False,
+1 393-517-6400,False,
+1 618-454-1248,True,Illinois
+1 503-319-2276,True,Oregon
+1 999-241-0722,False,
+1 867-523-8518,True,Northwest Territories/Nunavut/Yukon
+1 833-950-8212,True,
+1 288-227-7019,False,
+1 662-761-5044,True,Mississippi
+1 462-821-6741,False,
+1 287-539-9010,False,
+1 798-979-5445,False,
+1 440-877-9319,True,"Cleveland, OH"
+1 313-429-0634,True,Michigan
+1 961-213-3625,False,
+1 545-332-7084,False,
+1 977-692-7662,False,
+1 666-720-7568,False,
+1 410-619-6597,True,Maryland
+1 935-295-4192,False,
+1 991-254-5685,False,
+1 650-222-0565,True,California
+1 719-273-1464,True,Colorado
+1 471-657-5989,False,
+1 547-717-2776,False,
+1 224-904-1877,True,Illinois
+1 766-576-3507,False,
+1 620-565-2931,True,Kansas
+1 667-483-9853,True,Maryland
+1 859-877-7053,True,Kentucky
+1 667-327-7470,True,Maryland
+1 358-592-6979,False,
+1 798-422-9116,False,
+1 214-203-9039,True,Texas
+1 878-295-5414,True,Pennsylvania
+1 349-398-0151,False,
+1 585-323-0709,True,New York
+1 945-963-9726,False,
+1 801-362-7546,True,Utah
+1 872-838-0325,True,"Chicago, IL"
+1 954-261-1256,True,Florida
+1 808-816-7446,True,Hawaii
+1 945-718-1813,False,
+1 849-485-9580,True,Dominican Republic
+1 967-372-6236,False,
+1 510-246-4448,True,California
+1 618-247-7702,True,Illinois
+1 402-587-9783,True,Nebraska
+1 627-612-4671,False,
+1 266-241-9183,False,
+1 833-664-5947,True,
+1 477-358-9231,False,
+1 431-270-6797,True,Manitoba
+1 239-575-4550,True,Florida
+1 919-648-1002,True,North Carolina
+1 542-585-8275,False,
+1 242-249-2494,False,
+1 925-408-8329,True,California
+1 783-829-3004,False,
+1 886-389-0571,False,
+1 553-483-7250,False,
+1 553-904-0135,False,
+1 955-681-1165,False,
+1 823-416-0953,False,
+1 564-346-2577,True,Washington State
+1 761-481-2019,False,
+1 765-616-5580,True,Indiana
+1 714-310-9976,True,California
+1 929-600-4161,True,New York
+1 987-948-7651,False,
+1 527-268-4409,False,
+1 516-862-8712,True,New York
+1 320-720-7027,True,Minnesota
+1 552-481-0674,False,
+1 863-987-2083,True,Florida
+1 886-955-5123,False,
+1 455-360-7748,False,
+1 840-485-1171,False,
+1 637-755-5081,False,
+1 582-983-2173,False,
+1 428-860-0753,False,
+1 550-934-2681,False,
+1 693-593-1889,False,
+1 724-615-5394,True,Pennsylvania
+1 948-604-1176,False,
+1 366-580-7008,False,
+1 378-309-9915,False,
+1 694-767-2974,False,
+1 971-926-6951,True,Oregon
+1 494-339-5859,False,
+1 569-572-4182,False,
+1 541-955-1386,True,"Grants Pass, OR"
+1 438-748-1569,True,Quebec
+1 515-778-1319,True,Iowa
+1 659-404-6206,False,
+1 406-404-2993,True,Montana
+1 838-983-6789,True,New York
+1 732-402-6323,True,New Jersey
+1 479-721-1171,True,Arkansas
+1 765-848-2195,True,Indiana
+1 591-257-0198,False,
+1 829-605-4973,True,Dominican Republic
+1 774-910-2899,True,Massachusetts
+1 614-227-6108,True,"Columbus, OH"
+1 996-950-2544,False,
+1 808-432-8124,True,"Honolulu, HI"
+1 570-541-4140,True,Pennsylvania
+1 704-209-0114,True,North Carolina
+1 821-635-6909,False,
+1 391-640-8941,False,
+1 285-858-4513,False,
+1 948-812-4906,False,
+1 733-222-4917,False,
+1 370-306-3119,False,
+1 379-912-9984,False,
+1 839-925-3773,False,
+1 556-221-5045,False,
+1 844-563-0882,True,
+1 393-250-7949,False,
+1 813-527-2264,True,Florida
+1 794-920-3180,False,
+1 739-637-7030,False,
+1 470-611-9924,True,Georgia
+1 661-657-8999,True,California
+1 708-321-0487,True,Illinois
+1 678-573-5317,True,Georgia
+1 839-681-2349,False,
+1 970-455-5436,True,Colorado
+1 545-853-2048,False,
+1 639-639-2045,True,Saskatchewan
+1 464-448-8515,False,
+1 228-653-6619,True,Mississippi
+1 552-974-7076,False,
+1 404-777-6259,True,Georgia
+1 683-702-7241,False,
+1 981-755-6838,False,
+1 677-683-5836,False,
+1 410-871-5174,True,"Westminster, MD"
+1 251-367-9214,True,Alabama
+1 374-510-9604,False,
+1 802-566-7069,True,Vermont
+1 494-797-1739,False,
+1 272-975-2059,True,Pennsylvania
+1 757-587-4581,True,"Norfolk, VA"
+1 648-648-6100,False,
+1 265-743-4283,False,
+1 963-484-3290,False,
+1 903-750-9510,True,Texas
+1 429-359-0956,False,
+1 970-442-1362,True,Colorado
+1 684-308-7852,False,
+1 241-734-0127,False,
+1 732-788-9766,True,New Jersey
+1 760-986-4368,True,California
+1 245-982-5374,False,
+1 683-764-5393,False,
+1 867-248-8548,True,Northwest Territories/Nunavut/Yukon
+1 689-620-7996,True,Florida
+1 238-658-5883,False,
+1 219-499-2744,True,Indiana
+1 533-591-0285,True,
+1 536-939-8269,False,
+1 933-506-8452,False,
+1 492-302-1882,False,
+1 291-681-5622,False,
+1 649-949-5228,True,Turks & Caicos Islands
+1 435-466-3867,True,Utah
+1 457-576-0784,False,
+1 498-737-2500,False,
+1 600-809-3715,True,Canada
+1 665-576-8957,False,
+1 472-798-9065,False,
+1 345-755-5807,False,
+1 447-735-1501,False,
+1 296-485-2048,False,
+1 824-894-0408,False,
+1 649-388-2176,False,
+1 834-592-3170,False,
+1 369-520-4596,False,
+1 235-971-1475,False,
+1 498-661-3433,False,
+1 848-952-2945,True,New Jersey
+1 667-250-1310,True,Maryland
+1 532-881-2153,False,
+1 499-958-9836,False,
+1 426-375-5146,False,
+1 544-821-5320,True,
+1 627-733-4821,False,
+1 201-496-8800,True,New Jersey
+1 875-369-0158,False,
+1 853-532-8985,False,
+1 722-208-0999,False,
+1 502-919-2115,True,Kentucky
+1 663-515-0270,False,
+1 534-261-5107,True,Wisconsin
+1 375-880-2854,False,
+1 522-484-1867,True,
+1 735-594-1944,False,
+1 527-986-4290,False,
+1 823-370-8258,False,
+1 578-960-4482,False,
+1 210-486-4857,True,"San Antonio, TX"
+1 366-705-6129,False,
+1 297-963-0267,False,
+1 331-681-7245,True,Illinois
+1 612-353-9387,True,"Minneapolis, MN"
+1 216-956-6336,True,Ohio
+1 655-853-0483,False,
+1 388-923-1543,False,
+1 935-651-7097,False,
+1 516-695-5853,True,New York
+1 788-907-9961,False,
+1 722-477-7298,False,
+1 534-259-7798,True,Wisconsin
+1 458-787-2250,True,Oregon
+1 622-201-2021,True,Canada
+1 696-416-7396,False,
+1 231-464-5180,True,Michigan
+1 657-490-3546,True,California
+1 482-929-8970,False,
+1 593-782-7822,False,
+1 676-344-0900,False,
+1 576-485-2585,False,
+1 740-623-1109,True,"Coshocton, OH"
+1 751-386-5252,False,
+1 801-841-3184,True,Utah
+1 839-677-7415,False,
+1 914-804-7201,True,New York
+1 763-611-8089,True,Minnesota
+1 841-548-7000,False,
+1 821-238-9869,False,
+1 982-857-6035,False,
+1 998-736-4080,False,
+1 565-749-3921,False,
+1 768-265-2714,False,
+1 780-458-9364,True,"St. Albert, AB"
+1 967-353-0542,False,
+1 587-812-4759,True,Alberta
+1 813-250-8382,True,"Tampa, FL"
+1 868-631-8141,True,Trinidad & Tobago
+1 881-375-8929,False,
+1 381-635-9163,False,
+1 505-825-0941,True,New Mexico
+1 882-519-6469,False,
+1 584-642-1908,False,
+1 604-422-5163,True,British Columbia
+1 976-635-8064,False,
+1 811-372-0692,False,
+1 849-918-8267,True,Dominican Republic
+1 839-291-4067,False,
+1 410-468-1437,True,Maryland
+1 236-688-7684,True,British Columbia
+1 647-928-5981,True,Ontario
+1 204-757-9034,True,"Lockport, MB"
+1 321-364-2265,True,Florida
+1 498-636-0256,False,
+1 510-322-2085,True,California
+1 823-518-7384,False,
+1 803-843-5061,True,South Carolina
+1 982-211-0644,False,
+1 866-554-1122,True,
+1 840-654-0173,False,
+1 720-990-8699,True,Colorado
+1 465-424-7106,False,
+1 579-631-4116,True,Quebec
+1 844-893-7893,True,
+1 382-337-9231,False,
+1 328-355-9278,False,
+1 684-792-6834,False,
+1 217-256-6453,True,Illinois
+1 227-650-0920,False,
+1 766-602-1664,False,
+1 416-531-2618,True,"Toronto, ON"
+1 923-840-3852,False,
+1 393-432-2319,False,
+1 877-774-3028,True,
+1 613-771-5613,True,"Belleville, ON"
+1 514-669-6712,True,Quebec
+1 701-566-4830,True,North Dakota
+1 820-895-9087,True,California
+1 500-375-3705,True,
+1 669-726-5959,True,California
+1 697-449-1439,False,
+1 696-555-3979,False,
+1 301-396-4937,True,"Waldorf, MD"
+1 796-694-4777,False,
+1 297-873-6159,False,
+1 678-796-6796,True,Georgia
+1 747-497-7954,True,California
+1 776-944-5776,False,
+1 640-825-4655,True,New Jersey
+1 410-260-4989,True,Maryland
+1 749-901-0208,False,
+1 374-985-8260,False,
+1 363-780-8173,False,
+1 588-373-2463,True,
+1 972-543-2796,True,Texas
+1 237-474-5958,False,
+1 306-406-0768,True,Saskatchewan
+1 640-913-6460,True,New Jersey
+1 677-929-0476,False,
+1 814-956-9961,True,Pennsylvania
+1 744-532-0593,False,
+1 224-408-6029,True,Illinois
+1 620-225-0400,True,"Dodge City, KS"
+1 501-449-4937,True,Arkansas
+1 590-465-7180,False,
+1 304-682-1407,True,"Oceana, WV"
+1 969-640-1771,False,
+1 607-616-6507,True,New York
+1 946-943-1462,False,
+1 518-932-6721,True,New York
+1 437-508-1746,True,Ontario
+1 744-277-6031,False,
+1 762-659-6612,True,Georgia
+1 308-239-8631,True,Nebraska
+1 826-759-7701,False,
+1 574-594-4837,True,"Pierceton, IN"
+1 273-758-6603,False,
+1 338-704-4558,False,
+1 348-454-3004,False,
+1 745-615-1631,False,
+1 516-551-0532,True,New York
+1 314-853-2478,True,Missouri
+1 689-445-1010,True,Florida
+1 947-900-7183,True,Michigan
+1 909-811-5381,True,California
+1 721-378-9890,False,
+1 976-462-8633,False,
+1 365-932-0884,True,Ontario
+1 458-868-4129,True,Oregon
+1 584-677-6479,False,
+1 507-703-6091,True,Minnesota
+1 851-476-2519,False,
+1 949-360-8219,True,California
+1 279-461-6914,True,California
+1 991-747-8197,False,
+1 979-730-7623,True,Texas
+1 602-426-7689,True,"Phoenix, AZ"
+1 452-567-4405,False,
+1 762-947-3143,True,Georgia
+1 946-776-2317,False,
+1 729-475-8257,False,
+1 670-763-0542,False,
+1 455-993-4527,False,
+1 329-916-1046,False,
+1 424-607-7024,True,California
+1 794-298-4747,False,
+1 499-579-5642,False,
+1 375-264-5615,False,
+1 631-483-6012,True,New York
+1 898-251-6725,False,
+1 669-985-1940,True,California
+1 615-212-2542,True,Tennessee
+1 786-658-2347,True,Florida
+1 383-733-3132,False,
+1 613-732-9596,True,"Pembroke, ON"
+1 950-844-7889,False,
+1 861-964-4096,False,
+1 344-635-2215,False,
+1 279-971-2023,True,California
+1 884-911-1792,False,
+1 933-501-4338,False,
+1 569-786-8073,False,
+1 835-557-7327,False,
+1 807-474-5994,True,Ontario
+1 552-741-8602,False,
+1 659-380-6987,False,
+1 784-414-0643,False,
+1 620-693-0976,True,Kansas
+1 881-500-0892,False,
+1 671-610-4271,False,
+1 253-330-2330,True,Washington State
+1 304-334-1451,True,West Virginia
+1 760-773-7865,True,"Palm Desert, CA"
+1 642-844-7838,False,
+1 669-760-9881,True,California
+1 895-778-5747,False,
+1 395-257-2229,False,
+1 743-829-6250,True,North Carolina
+1 854-914-4853,True,Ohio
+1 594-242-5762,False,
+1 515-778-7240,True,Iowa
+1 260-374-3958,True,Indiana
+1 810-797-3633,True,Michigan
+1 478-218-6228,True,"Perry, GA"
+1 692-808-3501,False,
+1 477-572-7211,False,
+1 920-951-8954,True,Wisconsin
+1 617-643-3621,True,"Boston, MA"
+1 388-504-8565,False,
+1 763-208-4852,True,"Minneapolis, MN"
+1 494-646-6212,False,
+1 812-505-1816,True,Indiana
+1 266-640-4314,False,
+1 882-966-2370,False,
+1 827-895-6271,False,
+1 343-788-2245,True,Ontario
+1 487-841-9766,False,
+1 299-318-4882,False,
+1 764-320-1755,False,
+1 996-962-3873,False,
+1 555-812-7188,False,
+1 492-220-8069,False,
+1 348-828-2030,False,
+1 336-279-9327,True,North Carolina
+1 469-933-1523,True,Texas
+1 280-409-9848,False,
+1 202-622-8019,True,Washington D.C.
+1 653-341-9406,False,
+1 302-890-9385,True,Delaware
+1 643-299-9301,False,
+1 319-676-2412,True,Iowa
+1 232-879-9539,False,
+1 596-925-1628,False,
+1 643-564-9787,False,
+1 338-995-7164,False,
+1 293-655-2744,False,
+1 937-472-4049,True,Ohio
+1 463-677-8122,True,Indiana
+1 921-202-3459,False,
+1 430-297-2287,True,Texas
+1 758-340-6711,False,
+1 696-368-2320,False,
+1 493-457-1990,False,
+1 814-895-8638,True,Pennsylvania
+1 205-902-3146,True,Alabama
+1 391-317-4050,False,
+1 271-534-5425,False,
+1 880-978-4727,False,
+1 827-583-7337,False,
+1 366-960-3102,False,
+1 708-293-7326,True,Illinois
+1 902-721-8735,True,Nova Scotia/Prince Edward Island
+1 681-991-4316,True,West Virginia
+1 880-942-9685,False,
+1 675-713-8261,False,
+1 440-846-6325,True,"Strongsville, OH"
+1 706-501-3015,True,Georgia
+1 818-751-3286,True,California
+1 779-664-5325,True,Illinois
+1 630-263-0197,True,Illinois
+1 747-729-0610,True,California
+1 398-970-3760,False,
+1 883-833-9736,False,
+1 804-212-5208,True,Virginia
+1 887-386-6877,False,
+1 706-653-6732,True,"Columbus, GA"
+1 897-926-0411,False,
+1 234-297-7137,True,Ohio
+1 629-781-8622,True,Tennessee
+1 347-350-7307,True,"Brooklyn, NY"
+1 603-985-3478,True,New Hampshire
+1 976-744-3365,False,
+1 459-563-6406,False,
+1 918-693-1349,True,Oklahoma
+1 420-932-3465,False,
+1 654-324-8715,False,
+1 422-306-3921,False,
+1 888-212-4322,True,
+1 200-870-5095,False,
+1 668-436-3308,False,
+1 926-294-4436,False,
+1 706-439-3081,True,Georgia
+1 361-991-4827,True,"Corpus Christi, TX"
+1 608-295-9503,True,Wisconsin
+1 920-563-0723,True,"Fort Atkinson, WI"
+1 844-773-4820,True,
+1 467-635-3722,False,
+1 240-358-8952,True,Maryland
+1 517-498-2143,True,Michigan
+1 749-479-1688,False,
+1 945-517-6709,False,
+1 401-463-3762,True,"Cranston, RI"
+1 902-500-0547,True,Nova Scotia/Prince Edward Island
+1 560-254-9547,False,
+1 993-259-1193,False,
+1 672-335-2651,True,British Columbia
+1 241-398-3633,False,
+1 765-367-1102,True,Indiana
+1 867-780-2059,True,Northwest Territories/Nunavut/Yukon
+1 647-785-5919,True,Ontario
+1 419-757-4734,True,Ohio
+1 246-241-3043,True,Barbados
+1 846-846-9065,False,
+1 723-546-5130,False,
+1 291-347-3203,False,
+1 348-509-1129,False,
+1 667-458-1209,True,Maryland
+1 942-389-5236,False,
+1 325-236-4582,True,"Sweetwater, TX"
+1 712-399-2273,True,Iowa
+1 822-538-1874,False,
+1 783-941-4203,False,
+1 924-298-4293,False,
+1 531-839-3563,True,Nebraska
+1 491-317-4043,False,
+1 785-351-2744,True,Kansas
+1 874-556-7040,False,
+1 318-249-4208,True,Louisiana
+1 502-695-1669,True,"Frankfort, KY"
+1 703-542-5294,True,Virginia
+1 974-571-4042,False,
+1 861-262-6856,False,
+1 854-572-6804,True,Ohio
+1 233-879-3433,False,
+1 390-665-4163,False,
+1 654-598-8868,False,
+1 572-251-8117,False,
+1 638-477-4347,False,
+1 670-701-0235,False,
+1 655-653-2688,False,
+1 525-214-4615,False,
+1 929-435-8692,True,New York
+1 784-392-8041,False,
+1 794-317-0854,False,
+1 918-216-0691,True,Oklahoma
+1 389-364-6601,False,
+1 782-953-9084,True,Nova Scotia/Prince Edward Island
+1 259-595-2151,False,
+1 329-948-9225,False,
+1 755-458-2856,False,
+1 270-481-4869,True,Kentucky
+1 874-253-7883,False,
+1 766-359-5472,False,
+1 545-508-5552,False,
+1 679-888-9021,False,
+1 282-864-0641,False,
+1 201-314-0025,True,New Jersey
+1 551-879-0117,True,New Jersey
+1 859-283-0279,True,"Florence, KY"
+1 815-449-5918,True,Illinois
+1 620-885-3151,True,Kansas
+1 399-489-6566,False,
+1 414-701-9102,True,Wisconsin
+1 664-410-1550,False,
+1 390-771-5044,False,
+1 240-816-8141,True,Maryland
+1 237-750-2777,False,
+1 987-892-4946,False,
+1 295-888-2823,False,
+1 467-494-8848,False,
+1 956-694-5726,True,Texas
+1 277-317-1202,False,
+1 704-379-5023,True,"Charlotte, NC"
+1 503-485-4640,True,"Salem, OR"
+1 802-375-1581,True,"Arlington, VT"
+1 240-904-2817,True,Maryland
+1 831-614-2783,True,California
+1 898-691-7502,False,
+1 871-570-1629,False,
+1 636-874-4417,True,Missouri
+1 773-274-3564,True,"Chicago, IL"
+1 997-246-9207,False,
+1 492-954-6040,False,
+1 591-592-8518,False,
+1 236-606-4672,True,British Columbia
+1 682-816-2096,True,Texas
+1 242-727-6129,True,Bahamas
+1 839-397-5983,False,
+1 272-738-2968,True,Pennsylvania
+1 663-946-3332,False,
+1 217-501-5714,True,Illinois
+1 781-339-5044,True,Massachusetts
+1 339-886-3276,True,Massachusetts
+1 363-863-2048,False,
+1 627-270-2604,False,
+1 783-734-6886,False,
+1 708-834-2201,True,Illinois
+1 771-575-9726,False,
+1 344-850-4705,False,
+1 347-592-6070,True,New York
+1 279-396-2937,True,California
+1 829-698-7703,True,Dominican Republic
+1 952-256-4999,True,Minnesota
+1 585-678-5524,True,New York
+1 740-624-0625,True,Ohio
+1 591-749-2121,False,
+1 635-880-1513,False,
+1 684-778-8719,False,
+1 689-997-8873,True,Florida
+1 808-876-3691,True,Hawaii
+1 452-580-9235,False,
+1 903-683-1719,True,"Rusk, TX"
+1 556-694-6136,False,
+1 355-306-6932,False,
+1 998-606-0231,False,
+1 357-421-1057,False,
+1 529-332-4561,False,
+1 855-801-2283,True,
+1 834-906-0366,False,
+1 471-637-9345,False,
+1 723-222-2000,False,
+1 265-397-6997,False,
+1 301-675-7530,True,Maryland
+1 408-272-7099,True,"San Jose, CA"
+1 623-352-6941,True,Arizona
+1 490-871-9195,False,
+1 218-932-0504,True,Minnesota
+1 710-556-2697,True,United States
+1 732-605-2288,True,New Jersey
+1 848-374-5652,True,New Jersey
+1 448-374-9294,False,
+1 835-664-2576,False,
+1 513-771-2137,True,"Cincinnati, OH"
+1 972-685-9690,True,Texas
+1 366-719-3290,False,
+1 744-255-9498,False,
+1 953-539-6804,False,
+1 215-287-2217,True,Pennsylvania
+1 950-806-4494,False,
+1 525-731-5792,False,
+1 992-406-9171,False,
+1 247-955-5382,False,
+1 709-706-1654,True,Newfoundland and Labrador
+1 528-820-6946,False,
+1 620-386-6601,True,Kansas
+1 231-839-2957,True,"Lake City, MI"
+1 979-589-4021,True,Texas
+1 804-243-6480,True,Virginia
+1 414-315-8823,True,Wisconsin
+1 799-578-1285,False,
+1 234-714-0264,True,Ohio
+1 264-255-3545,False,
+1 704-309-6494,True,North Carolina
+1 466-952-6316,False,
+1 874-637-1702,False,
+1 523-639-9732,False,
+1 408-571-3692,True,California
+1 375-576-8963,False,
+1 207-266-7240,True,Maine
+1 440-451-2966,True,Ohio
+1 633-585-2474,False,
+1 472-431-5072,False,
+1 851-425-3835,False,
+1 200-468-4185,False,
+1 231-487-2161,True,"Petoskey, MI"
+1 727-279-2627,True,Florida
+1 385-203-5641,True,Utah
+1 875-556-0166,False,
+1 960-473-6856,False,
+1 403-873-6843,True,"Calgary, AB"
+1 550-677-5591,False,
+1 979-399-5035,True,Texas
+1 717-223-8363,True,Pennsylvania
+1 669-347-9966,True,California
+1 658-794-8555,True,Jamaica
+1 880-686-3336,False,
+1 627-689-8639,False,
+1 822-220-8047,False,
